row ID,row m/z,row retention time,G72746_10x_3ul_BB3_01_17887.mzXML Peak area,G73645_BC6_01_18671.mzXML Peak area,G75179_5x_RB2_01_17259.mzXML Peak area,G72708_10x_BC10_01_17818.mzXML Peak area,G73640_BB6_01_18655.mzXML Peak area,G72711_10x_BH9_01_17937.mzXML Peak area,G73942_1x_BD12_01_17303.mzXML Peak area,G72517_10x_BH10_01_17938.mzXML Peak area,G79618_5x_RG5_01_17969.mzXML Peak area,G73644_p5_d5_15ul_GD4_01_21649.mzXML Peak area,G78968_BB9_01_18660.mzXML Peak area,G73949_1x_BC12_01_17290.mzXML Peak area,G79473_5x_RE10_01_18233.mzXML Peak area,G75172_1x_BH11_01_17354.mzXML Peak area,G73437_1x_rerun_BE4_01_17364.mzXML Peak area,G72745_10x_BD4_01_17825.mzXML Peak area,G78944_BB8_01_18659.mzXML Peak area,G75697_rerun_BG7_01_18771.mzXML Peak area,G75696_BA7_01_18642.mzXML Peak area,G75212_1x_BC3_01_17282.mzXML Peak area,G78948_rerun_BD11_01_18712.mzXML Peak area,G78942_rerun_BH9_01_18781.mzXML Peak area,G72441_1x_BA6_01_17274.mzXML Peak area,G79584_5x_RH6_01_18243.mzXML Peak area,
160,806.5684981316284,9.52157631578947,0,1423765.664500003,0,1900.1200000000051,12860.007000000001,1589.5419999999867,498.8640000000038,0,660792.9644999999,1114.3405000000105,23223.14849999996,0,1233.156499999986,0,171.83250000000243,1019.8385000000155,8982275.604999991,195.1005000000019,4283.295999999981,527.475999999998,15621.461500000132,9534.356500000014,206.51400000000663,4639.289000000055,
161,349.0545497504341,0.33766444444444443,0,347484.4924999999,523.0889999999997,0,174611.64650000003,0,0,0,0,328589.4355,1394.1260000000002,0,132031.97250000006,631.7849999999996,0,605.1399999999996,6222.919000000003,6007.882,15268.636999999997,0,528.9649999999992,5974.087,1284.9694999999992,9671.099500000004,
162,141.95828305782211,13.308236956521737,0,675776.1344999993,235012.1100000015,172816.76999999955,713850.1915000012,324474.67399999977,143621.72949999868,308194.8129999998,280180.3979999993,653190.2914999994,829168.6655,186064.77949999788,296167.1035000001,184675.11799999964,159846.75549999948,101935.21899999984,629476.8564999977,518249.91349999973,555557.6565000003,179522.67799999882,642648.7084999998,429445.67700000154,195967.88850000172,278918.7095000001,
163,137.04558977987253,0.36100882352941177,2432.3145000000004,491775.3154999999,0,0,480244.80700000003,0,0,179.15399999999988,1950557.4655000004,827218.1725000002,1300126.3785,2133.9360000000015,3806879.8120000004,10139.220000000005,0,344.4399999999998,3844707.6060000006,2430692.106,2852100.2925,0,2367503.5029999996,3427552.257999998,0,1143280.4629999998,
164,132.10177283441072,0.37687569444444446,103891.1365,507686.818,112800.74850000002,2866052.9164999994,534065.8470000001,513518.1579999998,93335.69700000003,788313.7424999996,1186697.3525,463663.2544999999,1663160.9350000005,311407.81000000006,1296814.8015000005,123941.68350000003,1005874.8869999999,2568145.865,3493576.4235,515525.3454999999,2382432.7295,1134048.9469999997,2665362.4345,3281914.493999998,1365984.7135000008,3250277.563499999,
165,810.5987102887784,10.137216666666667,928.0330000000121,1519488.2765000002,0,493.2284999999953,1233798.7075000014,3495.41150000003,447.83749999999844,592.4989999999833,7194.192500000013,1605.8990000000076,4199.454000000054,169.1259999999992,0,0,209.60000000000036,0,2024.9430000000225,550.1340000000058,29055.975500000044,0,60921.037500000006,245620.81949999987,179.30000000000223,1329.4110000000198,
166,284.2950188146697,9.038951388888886,84830.70300000014,163528.34499999584,25910.944000000058,44649.98449999997,144204.54650000227,60813.48949999868,222763.70800000278,15680.152000000002,92523.74200000068,217572.25299999947,153936.617000002,126203.26899999952,150197.41299999875,306784.80649999675,25424.89149999988,1722467.4924999813,173604.6619999996,123380.31450000018,182833.52199999662,163667.4309999978,121059.98800000171,247734.05650000065,255899.0885000042,57533.06550000022,
167,544.3387510681152,6.824180208333333,6464.726499999963,174106.4225000015,0,0,85284.48799999949,0,0,0,19580.47450000026,214003.72950000124,59560.90149999986,0,158235.7324999989,192.5169999999957,275.6039999999993,0,36521.46899999978,118288.82799999982,10156.711999999892,0,60713.00849999992,42811.58249999996,2783.263499999972,239642.99099999867,
169,303.6467564222548,6.8240875,174.142499999999,169987.51900000134,0,0,179209.0884999992,0,0,0,60847.591500000824,136020.49300000072,1328.0355000000027,0,217262.51299999884,0,0,0,814.7280000000032,748.8230000000024,0,0,854.1794999999945,339.0659999999985,0,161819.18499999912,
171,836.5263385772705,9.960568749999998,0,106638.69549999875,0,175.60799999999938,227043.1080000063,346.03999999999564,174.30299999999292,0,5569.686500000011,144365.7529999999,0,193.04800000000705,133838.31700000155,546.00349999999,0,4426.638999999967,5837.322500000044,2219.5675000000083,301.7349999999902,0,703.900000000007,0,0,356.42250000000195,
172,170.03267607820362,0.2557675438596491,215.688,148301.55500000005,630.8785000000001,137.0050000000001,345386.77499999985,0,572.1855,781.3154999999999,0,239283.32499999995,117313.75749999999,0,201150.47799999997,0,228.9525,1110.7824999999998,333775.55599999987,243102.87649999995,192634.59750000006,0,277323.75100000005,435897.0885,963.1710000000003,50683.984999999986,
173,156.04243419531622,0.24237121212121213,4196.365999999997,128501.54450000003,2519.9790000000003,0,26181.953999999983,756.09,2782.4560000000015,945.5109999999993,332785.1560000001,83801.866,25628.122499999998,2408.248499999999,136057.75149999998,2339.6885000000007,3905.5719999999974,0,183012.27499999997,119579.89299999998,235253.86100000003,1293.7794999999996,593926.2950000002,306068.3984999999,2440.3575000000005,12672.621499999996,
174,570.353656524267,6.978397435897435,0,83015.3600000004,0,0,69524.52100000017,0,0,0,6925.279500000002,111163.87250000042,6854.8579999999965,0,85231.42599999974,0,0,177.87749999999852,3090.6124999999993,19500.327499999694,1297.8375000000187,0,6905.369999999981,25402.4839999999,0,118047.89300000083,
175,415.2121707672504,6.311485416666667,34790.93699999975,68560.93249999941,15793.875500000246,230460.2800000013,61025.434999999336,38799.45399999952,50109.62550000024,138697.56350000016,20958.12600000033,137843.56399999995,132594.07950000025,45085.339499999696,71619.97149999945,70616.13650000046,9781.131000000027,284804.12150000007,83769.18900000064,87556.07349999914,80196.23049999986,52983.136999999886,163529.04599999962,71155.2404999996,32854.3019999999,36121.868500000484,
176,229.1543879398192,0.3946965277777778,18169.822499999995,242568.1625,26998.33549999999,8840.491,310898.60149999993,43364.55949999999,15536.954500000005,21650.999999999985,5098.261,369884.89400000003,254515.59749999997,16047.997,159619.80050000004,8833.487500000003,65927.5775,12928.260499999997,1016623.7165,209234.47149999996,444032.131,7854.467499999997,610820.0510000001,748548.5719999998,193722.99300000002,77523.959,
177,437.193488426814,6.311485416666667,37892.7069999997,70305.05999999939,13885.642500000205,140682.84000000055,77544.38199999958,34389.92649999957,24160.547000000122,92760.04200000013,20461.2645000003,137983.59649999993,153681.2970000005,38063.00199999974,61253.49199999958,58516.86050000038,6159.965500000016,155297.14900000035,106141.7025000008,67325.35799999934,107738.58099999986,38192.9449999999,109571.80049999969,61590.25149999967,12313.246499999965,23969.169000000275,
178,123.05450222969053,0.33230666666666664,428.10799999999995,101008.002,0,0,176916.25550000006,1059.0855000000006,789.8659999999994,385.2435000000002,259.35699999999986,50272.176000000036,52445.98550000001,214.8399999999999,98317.63350000001,0,0,307.6840000000001,187562.1320000001,91415.31999999998,291461.2824999999,690.0500000000006,39802.9055,178914.20050000004,1834.2184999999997,2940.5565000000015,
180,269.08789940198267,0.3777020833333334,0,108554.14149999998,0,453.02549999999985,126940.81599999999,0,0,456.7655000000002,271725.2900000001,194746.30949999997,122725.00400000003,0,1630756.7615000003,0,0,2946.4700000000003,1639478.2109999997,441866.116,683236.077,403.85900000000026,28758.941500000004,563379.1044999998,0,845992.3825000002,
182,878.5703586760022,10.21793611111111,0,136000.91850000148,0,0,263221.50549999974,0,316.0375000000006,0,2245.6720000000028,0,232.66700000000512,0,179740.01249999896,0,0,472.7895000000103,1735.8200000000193,997.5990000000118,0,0,0,175.31949999999813,176.9040000000021,619.2844999999991,
183,171.09919901398757,1.9621319444444445,804.7955000000006,366020.383,2409.7725000000005,3339.3280000000004,818531.0599999994,8883.11550000001,12349.177000000003,6067.11500000001,119206.85150000005,1103207.2670000012,1235141.4639999997,3877.556999999996,817353.891999999,7331.171000000004,9208.48350000002,395.15799999999956,1505642.8020000004,925660.368500001,1199095.9284999997,6671.589499999999,657750.1795000002,755033.451999999,19996.955500000004,359537.1625000003,
184,731.6062814303011,9.13267142857143,0,846788.0144999997,0,185.59200000000084,0,0,0,0,327.78800000000285,0,0,0,286100.27500000043,0,0,0,273.3789999999977,0,0,0,0,517931.2750000002,0,631.4959999999952,
185,222.0984148979187,0.6355500000000001,460.8399999999998,272713.4110000001,0,0,0,0,0,556.6380000000008,0,344552.28100000013,0,660.742,387.3939999999998,0,4053.874999999998,0,0,0,0,0,0,0,0,547.8599999999994,
186,760.5835771607555,13.146149999999997,1818.376499999993,179566.80449999866,0,608.3550000000001,223903.7024999992,89504.1235000002,646.9799999999918,2481.9714999999615,131460.42550000022,179.1415000000046,32337.654999999915,0,103761.5709999998,0,1047.9905000000217,0,3276.9835000000235,0,20424.46799999989,2588.6905000000297,14573.961999999941,98467.58999999969,1730.9435000000094,658.2790000000023,
187,742.5740448371731,9.448190476190478,0,485983.1480000003,0,0,732119.5100000005,0,0,0,551.5439999999919,218.385999999999,0,0,0,0,0,0,0,0,1551.2345000000162,0,0,1775993.9055000036,0,190.06599999999182,
188,852.5552229684497,9.929187777777775,0,83277.0100000002,0,167.63249999999903,257830.0369999998,0,171.51750000000314,0,4361.734999999981,95748.36599999975,250.76699999999988,0,147726.23950000078,0,0,454.7985000000033,2665.3785000000175,1687.743500000006,270.74599999999117,186.61799999999843,0,680.6219999999947,0,2057.005499999995,
189,307.083227581448,0.363687962962963,0,66865.34349999997,0,0,45694.43000000001,10499.957999999997,2384.4100000000017,0,282.2520000000002,56091.41250000003,3181.31,0,73521.7875,10422.977499999994,2725.1349999999998,15863.462999999996,11485.292500000007,18087.563999999995,9449.200000000004,0,1942.2765000000002,6290.570500000002,9077.466999999999,4022.285500000001,
193,780.5538721139089,8.766367500000001,787.6819999999718,403721.7085000001,0,1520.159500000006,6891.365499999995,3049.6505000000066,942.8590000000106,358.62699999999614,0,215.72349999999494,6879.473500000018,605.7979999999984,2195.845499999996,1910.9739999999792,441.3730000000164,2780.001999999972,0,0,4823.548000000002,5036.662500000095,1956.146499999999,9852.55999999999,2462.409500000005,659.6429999999968,
194,425.267071900001,8.033669230769231,0,40258.04399999974,0,0,104821.17749999923,166.82099999999895,0,0,12442.431499999699,62267.58150000041,941.3185000000129,0,376345.54550000303,225.31899999999834,0,426.4050000000115,249.58399999999884,0,175.53349999999955,0,0,372.8939999999916,0,11720.466000000102,
195,279.09086765010517,2.987347222222222,75.78600000000048,129344.00900000008,15814.30750000002,417.15200000000095,129354.90149999999,296.3875000000005,239325.06249999927,532.1875000000009,21195.498500000016,346665.70200000016,302562.3085000001,247884.17000000068,38001.573999999935,588868.4560000018,266851.9414999999,1067.1339999999987,166430.1800000003,326388.835,130068.11599999985,58468.56200000006,145129.1719999998,193375.85599999985,59986.65899999993,57572.86799999994,
197,460.26960654353434,6.311485416666667,8973.882999999936,38568.64999999966,2418.28700000003,46698.512500000244,32762.40199999964,19610.086499999765,6839.3600000000315,50194.42900000041,15496.805500000233,18169.276499999774,39411.618000000075,8887.026499999938,26716.589499999805,17993.126000000117,2081.338000000004,70759.30100000015,28603.18050000022,66140.96649999935,34289.20899999995,9882.771999999935,75751.53299999979,62320.56099999966,2549.3534999999956,21204.354500000238,
198,494.32436241604466,6.599628985507246,3580.0170000000185,38782.23149999975,115.59400000000156,688.6840000000005,57949.202000000005,14283.055000000122,1503.1070000000007,0,115393.80549999981,76055.31599999964,64702.20350000041,876.8650000000139,244266.87549999933,644.9530000000067,3606.2489999999816,3475.7834999999804,26113.961000000152,8101.204500000026,6170.816999999975,1477.3410000000076,32952.965999999986,29551.52200000015,44587.320999999734,354838.48899999924,
199,238.14375113633582,5.498569841269842,167.07599999999655,49310.71150000022,0,405.0059999999971,33685.818000000196,310.23999999999717,0,253.34750000000153,29578.951499999912,169670.08000000022,45778.18950000016,328.3999999999985,179802.23499999932,454.87299999999846,1271.4340000000013,472.96100000000035,47085.25699999982,150709.4110000013,37556.87000000001,0,78530.4574999997,131794.48050000033,643.2050000000092,118787.84050000003,
203,702.5426601833768,9.399769444444447,0,564443.3585000002,0,0,0,0,0,281.99400000000276,1975.095999999986,0,0,0,40592.577500000014,0,0,418.3469999999875,0,0,0,0,0,84879.67699999998,0,0,
206,794.6031946818033,9.675870833333335,0,322951.5735,0,0,596570.6094999994,0,0,0,5052.827500000007,0,4402.9590000000135,0,13383.246500000096,0,0,0,0,0,1474.907499999999,0,0,424218.77950000006,0,7194.159499999936,
209,782.5682002067565,10.240170833333334,3360.108500000041,457017.80100000056,0,652.2064999999873,83511.1614999993,832.6939999999921,2773.7455000000223,891.2985000000194,68896.43800000007,438.14699999998913,581327.8254999995,1074.8774999999778,759.1039999999782,677.1730000000022,4257.83550000002,0,264142.6684999999,0,3300.483999999985,741.7489999999827,0,355930.9885000002,4137.931000000065,249.50800000000442,
210,120.08067185024608,0.5220465277777778,32801.329500000036,93378.39799999999,6334.281000000002,175205.21199999997,245338.433,348640.1164999998,23446.748499999976,409885.9565,425692.124,167414.42899999986,864881.1825,275929.22349999985,795758.6109999999,51374.86499999999,1090086.2844999996,1120167.553,2503509.103,253271.61600000024,1690170.4365000003,1810281.258499999,1531038.5229999998,2851676.3330000024,1296596.3819999993,2886979.1325,
212,744.5751566419962,10.132442307692306,808.8434999999636,181107.98900000023,0,0,231695.07100000037,0,0,651.9239999999866,4099.560499999979,321.43999999999596,3005.0959999999927,0,1221894.4784999995,0,0,0,824.0399999999864,181.70700000000437,29345.36800000022,0,10518.834000000075,0,0,1116.1545,
213,150.05813842721386,0.3424090277777778,10622.466,53462.33799999999,25851.887,2562.440999999999,88165.86600000002,210281.58050000013,10323.320000000003,246434.43700000003,202641.89800000004,91303.08000000002,387420.5815,9589.314999999997,296022.90450000006,23558.344999999998,56270.11600000001,23949.7935,566042.0575,92043.993,409656.3535,179292.44449999995,355255.25649999996,391085.1645,48500.4665,809580.3010000002,
214,782.5661427455478,13.136851666666667,2317.461999999991,164841.08649999928,0,573.251999999998,206826.17199999953,24853.231999999996,1990.9969999999992,1409.9184999999648,38974.729000000116,1079.5115000000105,15865.491999999947,304.6679999999937,43602.729999999916,0,742.9640000000163,3706.1210000000674,3498.049500000013,0,6709.910500000008,1210.2819999999904,14382.063999999933,45576.04600000002,4048.33650000002,0,
217,828.5521782938638,9.55125,0,113229.63950000037,0,0,244.2109999999999,0,0,0,23805.956999999904,0,660.7999999999952,0,188.02500000000305,0,0,768.5080000000123,709943.3009999995,0,0,0,1249.2610000000032,279.92699999999763,0,196.50000000000034,
219,232.15407646863892,0.7563987179487179,0,147499.35400000002,0,0,262980.03899999993,0,205.947,0,0,213574.28899999993,207312.06300000008,0,362503.40049999993,0,0,0,614901.5515000002,3733513.449,9077938.811999999,0,1.67907601815E7,2.3293003657500003E7,445.8079999999998,93026.73650000013,
224,388.5094510328505,13.340618333333333,247479.4410000001,141533.167,0,17869.61950000027,62969.06900000004,57910.99549999992,0,57245.67699999986,123426.63999999984,175615.6414999998,116141.88499999976,46065.235000000175,83234.30649999992,147485.11099999983,0,0,184141.41649999947,150790.55500000008,79123.15550000021,37878.21900000059,55262.10600000014,107925.60450000028,47814.252499999595,81611.31499999993,
226,305.89916769297014,13.307402777777776,38418.926999999974,36954.58400000003,19061.545499999913,21859.820499999933,45536.07850000055,21147.948999999917,11894.451499999885,23758.62499999999,19909.739999999947,168022.28149999917,39024.53699999995,17562.921999999788,29118.414000000193,17466.556500000006,10818.142000000002,5919.489000000009,38689.314999999646,42337.674499999695,48868.127999999866,11613.709999999974,38161.90350000003,29595.85700000017,12684.402000000146,22111.526999999922,
